cleaned_text,label
"i never understood that whole pissin on a bitch trend that was going round...i like my bitches clean, mayne",toxic
i just roasted a hoe,toxic
african colored car i push niggerous whips,toxic
charlie sheen is the man lol,normal
attention! leggings aint for everybody. especially you hippo looking hoes!,toxic
"im not saying shes a hoe, but shes been on more wieners than heinz ketchup.",toxic
we gotta get rid of trash ass alex smith,toxic
what happened to the old wigga?? the gonorrhea one.,toxic
nigga screamed like a lil bitch lol,toxic
my chink ass eyes ;;,toxic
yung berg did a bitch move ;;,toxic
"if you tell her the dick good she gone wanna try, tell her its wack she gone wanna see for herself. a hoe gone be a h;",toxic
rt  yea i got big hands lol im a big bitch 510 lol im not gon have small hands ;;;;,toxic
too many bitches strictly rely on their looks. cant bring nothing to the table but 100 likes and an iphone ;;,toxic
its like the guy that asks for your number and then says you ugly and a bitch when you say no;,toxic
real shiit my niggah ;;,toxic
i dont luv deez hoes at all..;,toxic
omg the two monkey twins had never to call another girl ugly. they got thicker mustaches then me ;,toxic
u a bitch shorty,toxic
dont bitch then get mad when i stop trying lol,toxic
chrisbrown a bitch 4 hittin a woman jayz a bitch 4 lettin a woman hit him bitches needa make up ya mind ; yah want yah a;,toxic
when bitches say that your dick game is stupid,toxic
that hoe starleasha i heard she give uh nigga good ass education lmao,toxic
bitch where u been,toxic
ion put shit pass a bitch,toxic
if you not gator you gator bait,normal
boy wat in dat bitch eatin lunch err other dayim tellin ya,toxic
rt  food be good...except that rice they cook that bitch on monday for the week  tootsies?,normal
rt  rough face hoes be having all the kids...who did this to u???;;;  self esteem issues.more kids  secured love.,toxic
leave ya kids unattended cause u wanna turn up i hate u fertile hoes,toxic
good pussy will make a nigga cum quick shit be over faster than a vine video,toxic
it aint nothing to ;; that bitch off ;;,toxic
um  exactly how most of these hoes twat is setup...,toxic
i play wit pussy not these niggas,toxic
niggas be on here with these captain obvious ass tweets about how to treat women and these lonely low self esteem hoes be ea;,toxic
nun but bad bitches link up tonight  finna go crazy,toxic
any man who orders a 6 inch sandwich at subway is a pussy bitch.,toxic
from both k. michelle and keyshia cole lol  more bitter hurt bitch music on the horizon.,toxic
"if you open a cold beer and it becomes warm before you finish it, youre a bitch.",toxic
9 times outta 10 a bitch gonna know if she a hoe or not,toxic
if you was a hoe yesterday youll be a hoe tomorrow,toxic
lmao ; a hoes best excuse is it just happened lol. no. you being a hoe just happened. its okay to admit it;,toxic
she eating pussy but dont eat vegetables,toxic
you hoes dont deserve the respect you ask for,toxic
these hoes turn into contortionist just so u can see their ass and their smile in the same picture. smh! its hard work thir;,toxic
when u love her none of them hoes matter..,toxic
my anaconda dont ; my anaconda dont ; my anaconda dont ; ; want  ; none  ; unless  ; you  ; got  ;;; bunz ;;; ;hun,normal
the hoes yall chase want me ;,toxic
you fuck a girl longer then 30 min and you still aint bust...she gotta busted loose ass pussy...,toxic
should of been a cork sole rt  why is there no cork on the wtl xi?,normal
to be honest niggas are the biggest roaches these days.. they be with bitches just to have someone to put shit in their ;,toxic
feelings are a bitch to fucking control...,toxic
message to the homies...dont blow a good girl. having hoes is childish...in the end they do nothing for you either.,toxic
miami isnt a good city at all...dont believe the shit you see on tv that city is trash.,toxic
only a black man can make you feel inferior to a hoe with a 2.0 gpa and no future simply because she has a fat ass and;,toxic
redskins gonna win and thats all im saying for the night,normal
shhhh; wrap yourself around me let me kiss the bruises on your heart lick your unhealed wounds and taste the raw wild ho;,normal
with these bitches glad i met these fucks    ;,toxic
you bitch benito i thought i was the only one,toxic
nick when the men are talking sit your bitch as in the corner and listen to this grown fo;,toxic
i held you like a baby bird.. ; and now you come at me like this.. these friends aint loyal ;;,normal
like no bitch you didnt make the cut.;;,toxic
ill send dick pics to your bitch quick .,toxic
welcome to dallas nawfside texas dont come with no hoe shit nigga this texas you will get murdered,toxic
what yall up to; ; beatin my meat on facetime wit a bad bitch,toxic
talking about you hate men and done with penis but go get you a manly looking chick that uses a strap on bitch stfu,toxic
"lil bitch, you aint knowyou can never score from the sideline, hoe!",toxic
mrs harden be blowin me i be wanna snap on her ahhi had that bitch freshmen year damn nea caught a;,toxic
for the last few weeks my name been cripple ;;;,normal
rt  rt  bow wow look like the stress of saving a hoe is wearing him down,toxic
just cause somebody put bad in front of it yall okay with being called a bitch,toxic
my entire school you dont talk much. me beause youre all cunts.,toxic
when you eat food thats too hot and start breathing like a retarded dragon.,toxic
any bitch that tell you i normally dont do this get ready for the best headpussy youve ever got,toxic
"bitch for who, gap? rt  im a model yall bitches cant tell me nothin",toxic
bitches hate kim k and bring up she sucked dick too get famous . yall bitches suck dick and barley get a text back soooooo ;,toxic
i dont have no girlfriendside bitches main chick hoes. i just got a ex i want back .,toxic
"niggas drop outta high school and get a job at mcdonalds talkin bout on my grind lmao okay, grind me up a oreo mcflurr;",toxic
when yo phone go off in class and the teacher say turn that trash off but its one of the songs on yo mixtape,normal
you bitches are so inconsiderate smh,toxic
"you get drunk with a bitch and u try and grab her ass she get all offended, well excuse me bitch i thought u were a hoe",toxic
bitches cant finish a 6 inch sub but want a 13 inch dick,toxic
i text my ex while she was with her bf so they can fight i was like you looked cute today and i aint seen the bitch in ;,toxic
pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga wi;,toxic
"big sean is 57 and 159 pounds, yet he calls everyone lil bitch. you the lil bitch sean, you the lil bitch",toxic
bob marley wrote about peace but all you hoes remember him for is smoking a blunt,toxic
"how to deal with cyber bulling 1log out 2go outside  3thats it,stop being a pussy",toxic
still trying to hit this hoe...... ;;;;,toxic
"looking thru my yearbook, i dont think ive done that since my graduation.this book got some hoe ass niggas in it i forgot;",toxic
"rt  hispanic women just have the great pussy and wife skills, white girls own the dick sucking and black chicks....ca;",toxic
trent richardson so trash,toxic
i call myself fat amy so twig bitches like you dont call me it behind my back.,toxic
"im not always a bitch, sometimes i sleep",toxic
bitches be like go talk to ya other bitch bitch you is my other bitch,toxic
that nigger made the shit out of my coffee.,toxic
who remembers this bitch? ;;,toxic
made homemade chili and cornbread for dinner. and watching supernatural with my fave boys!! happy saturday bitches!,toxic
pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that ;,toxic
uncle charlie and nem lol,normal
bitch got me acting crazy as hell lately,toxic
"the knicks are still trash, melo signed for the money he dont even care about being on a good winning team.",normal
these hoes dont give a fuck if you got a girl or not,toxic
"lol rt  wait a minute, i;m seeing mad dope costumes.. yall stop trying to steal halloween back from the hoes !!!",toxic
can raheel mock propphet muhammad in same way as he mocked lord ram and sita  ; will he apologise ?;,normal
i am a strong believer that birds of a feather flock together,normal
yay for america and israel... we put in more jew hating muslim trash into our government! pathetic and sickening,toxic
this nigga is a fuckin faggot,toxic
thot is a childish word;grow up and call that bitch a hoe.;,toxic
"goes to yankee candle buys beer scented candle goes home, lights it  waits for a boyfriend",normal
personality rt  how fat bitches be in relationships before the pretty women? lets see the answers lol ;;;,toxic
but youre still a faggot,toxic
niggers are so ignorant,toxic
the bromance between pat and ant is real; fuck that faggot,toxic
whipped,normal
now i gotta ask bitches for nudes on facebook. ;,toxic
"bitches about to start that new year, new me bullshit.. you cant undo the numbers on that pussy thoo",toxic
"alright ill meet you there ; and im not a fag , in fact brian dont give her shit",toxic
bitch you aint getting none tho ; ; i like big butts so i can grab them;,toxic
cookies n cream oreo fudge ice cream,normal
oreo cheesecake bars,normal
oreo ice cream cake,normal
oreo ice cream sandwiches,normal
oreo cheesecake bites!,normal
"reasons to be a mermaid  no periods  no pants  perfect hair  u get to lure men into their death also, free clam bra",normal
when other girls wear beanies they look cute and stylish but when i wear them i look like a member of a drug cartel who sel;,normal
the reason high school is so fucking hard is because ned never made a guide for anything past 8th grade. you feel me? fuck;,toxic
obama says he;s ;irritated; but ;does not feel repudiated; after losing senate video   awwwww...ho;,normal
"if your girlfriend is taller than you, its her responsibility to take the trash out and fight off anyone that breaks into you;",normal
