cleaned_text,label
its hard to believe you are 39.  i remember you as the cute first daughter in the white house.  i voted for your dad twice.  you have been a true force for good.  thank you.,normal
ha! ive met you both and neither of you are dull! me on the other hand.....😌,normal
can you eat this child you are wild,normal
lol he thinks his ex girlfriend was an antifa infiltrator?,normal
he didnt pay a money for his accounts and stuff.  so he is now a stranger.  and everything it is because of his obsession for sonic.  i hope that he dies there.,toxic
are we anywhere in this? am i really just asking   i see  everywhere in this lol     time to all wake up to ourselves!      url,normal
whens the next meeting?,normal
maganificient patriots!!  please fb,normal
i think its ok to say i disagree with bernie on some military spending and find his record on gun control troubling but still support him.,normal
why do you keep telling this lie? there were ppl there that did not belong to antifakkk that were just there supporting or not supporting the statues staying or going. love repeating lies because they have nothing else. do you repeat hands up dont shoot too? probably.,normal
"29.  listened to the liberals; democrats and their bedbuddies in the msm demand transparency from the    well, your about to get a yuge scoop of transparency from him. like i said in the start of this thread be careful what you wish for.  end. url",toxic
if you want to   1. stop intellectual property theft by china. 2. pivot away from china and give business to other asia countries. 3. ask us business to move to other countries 4. tax reciprocally 5. make xi look weak!  demolish south china sea. xi is a crook!,toxic
omg....he is sex on legs,toxic
its called fds or otherwise commonly known as not getting your way. antifa members hard at work. 😂,normal
woooow he is so awesome !!! url,normal
is the main muckspreader for  and do not be surprised about the various twists and turns of the   stories url,normal
2 in a weird way the debate about section 33 reminds me of the gun control debate in the us. they have laws that allow people to own guns designed to kill people yet are shocked when guns are used to kill people. we assumed they would restrain themselves.,toxic
evil  must be stopped! he is a major part of the swamp in dc!,normal
we have thousands of gun control laws. which ones arent sensible enough for you?,normal
wow you are to sweet,normal
meanwhile... greatest economy ever. more jobs for blacks and hispanics in history. 401k is kicking ass. ms13 and illegals are being deported daily. nk is back to the table for denuclearizing. trump is draining the corruption of doj and fbi. !   url,toxic
pls take a look at signing gordon he is the deep threat with goodwin hurt we need and only 27.   come play with grop,toxic
reasonable gun control  use 2 hands.,normal
we waiting on mean ass florence to do what she gonna do. ack,toxic
heshe is lying also. claiming i didnt know they were dating but when you look at her old tweets you can see her arguing with careeeema and saying theyre dating. plus tom and z are too careful to hold hands in public. 😂,normal
when is this low iq piece of human trash going to go away. nobody cares what this wack job has to say so why is she constantly in our faces. if she thinks mr. trump has acted despicably what does she call going on live television and telling people to attack conservatives?,toxic
rich liberals,normal
"dont worry fellow  and  member, i have made an excellent plan to stop russian influence for good. i call it general plan ost. we will invade russias western border in three different army groups while cleansing the population all the way to moscow!",normal
